drug1,pubchem_id1,drug2,pubchem_id2,cell,label
6-Thioguanine,2723601,thiotepa,5453,BT549,0
6-Thioguanine,2723601,mitomycin C,5746,BT549,1
6-Thioguanine,2723601,5-Fluoro-2'-deoxyuridine,5790,BT549,0
6-Thioguanine,2723601,55-86-7,5935,BT549,0
6-Thioguanine,2723601,Quinacrine hydrochloride,6239,BT549,1
6-Thioguanine,2723601,CYTARABINE HYDROCHLORIDE,6252,BT549,0
6-Thioguanine,2723601,Procarbazine hydrochloride,9703,BT549,0
6-Thioguanine,2723601,Zanosar,29327,BT549,0
6-Thioguanine,2723601,ADM hydrochloride,32874,BT549,0
6-Thioguanine,2723601,paclitaxel,36314,BT549,0
6-Thioguanine,2723601,Carboplatinum,38904,BT549,0
6-Thioguanine,2723601,Co-V,40926,BT549,0
6-Thioguanine,2723601,IMIQUIMOD,57469,BT549,0
6-Thioguanine,2723601,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
6-Thioguanine,2723601,Zoledronic acid,68740,BT549,0
6-Thioguanine,2723601,Bendamustine hydrochloride,77082,BT549,0
6-Thioguanine,2723601,7803-88-5,96312,BT549,0
6-Thioguanine,2723601,Fulvestrant,104741,BT549,0
6-Thioguanine,2723601,7-Ethyl-10-hydroxycamptothecin,104842,BT549,0
6-Thioguanine,2723601,5-Aminolevulinic acid hydrochloride,123608,BT549,0
6-Thioguanine,2723601,methotrexate,126941,BT549,0
6-Thioguanine,2723601,Pralatrexate,148121,BT549,0
6-Thioguanine,2723601,docetaxel,148124,BT549,0
6-Thioguanine,2723601,MITHRAMYCIN,163659,BT549,1
6-Thioguanine,2723601,Erlotinib hydrochloride,176871,BT549,0
6-Thioguanine,2723601,Lapatinib,208908,BT549,0
6-Thioguanine,2723601,Sorafenib,216239,BT549,1
6-Thioguanine,2723601,Vinblastine sulfate,241902,BT549,0
6-Thioguanine,2723601,Vincristine sulfate,249332,BT549,0
6-Thioguanine,2723601,CHEMBL277800,354624,BT549,0
6-Thioguanine,2723601,122111-05-1,356653,BT549,0
6-Thioguanine,2723601,Bortezomib,387447,BT549,0
6-Thioguanine,2723601,158798-73-3,400633,BT549,0
6-Thioguanine,2723601,cis-Platin,441203,BT549,0
6-Thioguanine,2723601,Retinoic acid,444795,BT549,0
6-Thioguanine,2723601,NSC-127716,451668,BT549,1
6-Thioguanine,2723601,Antibiotic AD 32,454216,BT549,0
6-Thioguanine,2723601,actinomycin D,457193,BT549,1
6-Thioguanine,2723601,Nilotinib,644241,BT549,0
6-Thioguanine,2723601,6-Mercaptopurine,667490,BT549,0
6-Thioguanine,2723601,Tamoxifen citrate,2733525,BT549,0
6-Thioguanine,2723601,Dasatinib,3062316,BT549,0
6-Thioguanine,2723601,Antibiotic AY 22989,5284616,BT549,0
6-Thioguanine,2723601,Sunitinib,5329102,BT549,0
6-Thioguanine,2723601,Romidepsin,5352062,BT549,0
6-Thioguanine,2723601,bleomycin,5360373,BT549,0
6-Thioguanine,2723601,NSC733504,6442177,BT549,1
6-Thioguanine,2723601,Ixabepilone,6445540,BT549,0
6-Thioguanine,2723601,Crizotinib,11626560,BT549,0
6-Thioguanine,2723601,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,0
6-Thioguanine,2723601,Vemurafenib,42611257,BT549,0
6-Thioguanine,2723601,Emcyt (Pharmacia),54611422,BT549,0
6-Thioguanine,2723601,allopurinol,135401907,BT549,0
Tamoxifen citrate,2733525,"Azacytidine, 5-",1805,BT549,0
Tamoxifen citrate,2733525,amifostine,2141,BT549,0
Tamoxifen citrate,2733525,anastrozole,2187,BT549,1
Tamoxifen citrate,2733525,busulfan,2478,BT549,0
Tamoxifen citrate,2733525,carmustine,2578,BT549,0
Tamoxifen citrate,2733525,cyclophosphamide,2907,BT549,0
Tamoxifen citrate,2733525,hydroxyurea,3657,BT549,1
Tamoxifen citrate,2733525,NSC256439,3685,BT549,0
Tamoxifen citrate,2733525,ifosfamide,3690,BT549,1
Tamoxifen citrate,2733525,methoxsalen,4114,BT549,0
Tamoxifen citrate,2733525,mitotane,4211,BT549,0
Tamoxifen citrate,2733525,pipobroman,4842,BT549,0
Tamoxifen citrate,2733525,Imatinib,5291,BT549,0
Tamoxifen citrate,2733525,Vorinostat,5311,BT549,1
Tamoxifen citrate,2733525,temozolomide,5394,BT549,1
Tamoxifen citrate,2733525,thalidomide,5426,BT549,0
Tamoxifen citrate,2733525,mitomycin C,5746,BT549,0
Tamoxifen citrate,2733525,Triethylenemelamine,5799,BT549,0
Tamoxifen citrate,2733525,55-86-7,5935,BT549,0
Tamoxifen citrate,2733525,Quinacrine hydrochloride,6239,BT549,0
Tamoxifen citrate,2733525,Procarbazine hydrochloride,9703,BT549,1
Tamoxifen citrate,2733525,Zanosar,29327,BT549,0
Tamoxifen citrate,2733525,ADM hydrochloride,32874,BT549,0
Tamoxifen citrate,2733525,paclitaxel,36314,BT549,1
Tamoxifen citrate,2733525,Carboplatinum,38904,BT549,0
Tamoxifen citrate,2733525,Co-V,40926,BT549,1
Tamoxifen citrate,2733525,IMIQUIMOD,57469,BT549,0
Tamoxifen citrate,2733525,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
Tamoxifen citrate,2733525,Zoledronic acid,68740,BT549,0
Tamoxifen citrate,2733525,Bendamustine hydrochloride,77082,BT549,1
Tamoxifen citrate,2733525,7803-88-5,96312,BT549,1
Tamoxifen citrate,2733525,Fulvestrant,104741,BT549,0
Tamoxifen citrate,2733525,7-Ethyl-10-hydroxycamptothecin,104842,BT549,1
Tamoxifen citrate,2733525,5-Aminolevulinic acid hydrochloride,123608,BT549,0
Tamoxifen citrate,2733525,Pralatrexate,148121,BT549,0
Tamoxifen citrate,2733525,docetaxel,148124,BT549,1
Tamoxifen citrate,2733525,MITHRAMYCIN,163659,BT549,0
Tamoxifen citrate,2733525,Erlotinib hydrochloride,176871,HS578T,0
Tamoxifen citrate,2733525,Lapatinib,208908,BT549,0
Tamoxifen citrate,2733525,Sorafenib,216239,BT549,0
Tamoxifen citrate,2733525,Vinblastine sulfate,241902,BT549,1
Tamoxifen citrate,2733525,CHEMBL277800,354624,BT549,1
Tamoxifen citrate,2733525,122111-05-1,356653,BT549,0
Tamoxifen citrate,2733525,Bortezomib,387447,BT549,0
Tamoxifen citrate,2733525,158798-73-3,400633,BT549,1
Tamoxifen citrate,2733525,cis-Platin,441203,BT549,0
Tamoxifen citrate,2733525,NSC-127716,451668,BT549,0
Tamoxifen citrate,2733525,Antibiotic AD 32,454216,BT549,0
Tamoxifen citrate,2733525,Nilotinib,644241,BT549,0
Tamoxifen citrate,2733525,6-Mercaptopurine,667490,BT549,0
Tamoxifen citrate,2733525,Dasatinib,3062316,BT549,0
Tamoxifen citrate,2733525,Antibiotic AY 22989,5284616,BT549,0
Tamoxifen citrate,2733525,Sunitinib,5329102,BT549,0
Tamoxifen citrate,2733525,Romidepsin,5352062,BT549,0
Tamoxifen citrate,2733525,bleomycin,5360373,BT549,0
Tamoxifen citrate,2733525,NSC733504,6442177,BT549,0
Tamoxifen citrate,2733525,Ixabepilone,6445540,BT549,0
Tamoxifen citrate,2733525,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,0
Tamoxifen citrate,2733525,Emcyt (Pharmacia),54611422,BT549,0
Tamoxifen citrate,2733525,allopurinol,135401907,BT549,0
tamoxifen,2733526,957054-30-7,17755052,KPL1,0
tamoxifen,2733526,MK-2206,24964624,KPL1,1
tamoxifen,2733526,AZD5363,25227436,KPL1,1
tamoxifen,2733526,AZD2014,25262792,KPL1,0
Stattic,2779853,GSK429286A,11373846,MDAMB468,0
Stattic,2779853,PRT062607,44462758,MDAMB468,0
Stattic,2779853,GSK2334470,46215815,MDAMB468,0
Clomifene citrate,3033832,colchicine,6167,HUH7,0
Dasatinib,3062316,amifostine,2141,BT549,1
Dasatinib,3062316,anastrozole,2187,BT549,0
Dasatinib,3062316,busulfan,2478,BT549,0
Dasatinib,3062316,carmustine,2578,BT549,1
Dasatinib,3062316,cyclophosphamide,2907,BT549,0
Dasatinib,3062316,hydroxyurea,3657,BT549,0
Dasatinib,3062316,NSC256439,3685,BT549,1
Dasatinib,3062316,ifosfamide,3690,HS578T,0
Dasatinib,3062316,methoxsalen,4114,BT549,0
Dasatinib,3062316,mitotane,4211,BT549,0
Dasatinib,3062316,pipobroman,4842,BT549,0
Dasatinib,3062316,thalidomide,5426,BT549,0
Dasatinib,3062316,mitomycin C,5746,BT549,0
Dasatinib,3062316,Triethylenemelamine,5799,BT549,0
Dasatinib,3062316,55-86-7,5935,BT549,0
Dasatinib,3062316,Quinacrine hydrochloride,6239,BT549,1
Dasatinib,3062316,Procarbazine hydrochloride,9703,BT549,0
Dasatinib,3062316,Zanosar,29327,HS578T,1
Dasatinib,3062316,ADM hydrochloride,32874,BT549,0
Dasatinib,3062316,Co-V,40926,BT549,0
Dasatinib,3062316,IMIQUIMOD,57469,BT549,0
Dasatinib,3062316,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
Dasatinib,3062316,Zoledronic acid,68740,BT549,0
Dasatinib,3062316,Bendamustine hydrochloride,77082,BT549,0
Dasatinib,3062316,Fulvestrant,104741,BT549,0
Dasatinib,3062316,5-Aminolevulinic acid hydrochloride,123608,BT549,0
Dasatinib,3062316,methotrexate,126941,BT549,0
Dasatinib,3062316,Pralatrexate,148121,BT549,0
Dasatinib,3062316,MITHRAMYCIN,163659,BT549,0
Dasatinib,3062316,Erlotinib hydrochloride,176871,BT549,0
Dasatinib,3062316,Lapatinib,208908,BT549,1
Dasatinib,3062316,Sorafenib,216239,BT549,0
Dasatinib,3062316,Vinblastine sulfate,241902,BT549,0
Dasatinib,3062316,Bortezomib,387447,BT549,0
Dasatinib,3062316,cis-Platin,441203,BT549,0
Dasatinib,3062316,NSC-127716,451668,BT549,1
Dasatinib,3062316,Antibiotic AD 32,454216,BT549,0
Dasatinib,3062316,6-Mercaptopurine,667490,BT549,0
Dasatinib,3062316,Sunitinib,5329102,BT549,0
Dasatinib,3062316,bleomycin,5360373,BT549,1
Dasatinib,3062316,NSC733504,6442177,BT549,0
Dasatinib,3062316,Ixabepilone,6445540,BT549,0
Dasatinib,3062316,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,0
Dasatinib,3062316,Emcyt (Pharmacia),54611422,BT549,0
Dasatinib,3062316,allopurinol,135401907,BT549,0
Vandetanib,3081361,CHEMBL17639,1546,BT549,0
Vandetanib,3081361,"Azacytidine, 5-",1805,BT549,0
Vandetanib,3081361,altretamine,2123,BT549,0
Vandetanib,3081361,amifostine,2141,BT549,1
Vandetanib,3081361,anastrozole,2187,BT549,1
Vandetanib,3081361,busulfan,2478,BT549,0
Vandetanib,3081361,carmustine,2578,BT549,0
Vandetanib,3081361,celecoxib,2662,BT549,0
Vandetanib,3081361,chlorambucil,2708,BT549,0
Vandetanib,3081361,chloroquine,2719,ZR751,1
Vandetanib,3081361,cyclophosphamide,2907,BT549,1
Vandetanib,3081361,Fludarabine Base,3367,BT549,0
Vandetanib,3081361,5-Fluorouracil,3385,BT549,0
Vandetanib,3081361,hydroxyurea,3657,BT549,1
Vandetanib,3081361,NSC256439,3685,BT549,0
Vandetanib,3081361,ifosfamide,3690,BT549,1
Vandetanib,3081361,letrozole,3902,BT549,1
Vandetanib,3081361,lomustine,3950,BT549,1
Vandetanib,3081361,methoxsalen,4114,BT549,1
Vandetanib,3081361,mitotane,4211,BT549,1
Vandetanib,3081361,mitoxantrone,4212,BT549,0
Vandetanib,3081361,Entinostat,4261,ZR751,1
Vandetanib,3081361,pipobroman,4842,BT549,1
Vandetanib,3081361,raloxifene,5035,BT549,1
Vandetanib,3081361,Imatinib,5291,BT549,1
Vandetanib,3081361,Vorinostat,5311,BT549,1
Vandetanib,3081361,temozolomide,5394,BT549,0
Vandetanib,3081361,thalidomide,5426,BT549,1
Vandetanib,3081361,thiotepa,5453,BT549,1
Vandetanib,3081361,mitomycin C,5746,BT549,0
Vandetanib,3081361,5-Fluoro-2'-deoxyuridine,5790,BT549,0
Vandetanib,3081361,55-86-7,5935,BT549,0
Vandetanib,3081361,Uramustine,6194,BT549,1
Vandetanib,3081361,Quinacrine hydrochloride,6239,BT549,1
Vandetanib,3081361,CYTARABINE HYDROCHLORIDE,6252,BT549,0
Vandetanib,3081361,5-azacytidine,9444,ZR751,0
Vandetanib,3081361,Procarbazine hydrochloride,9703,BT549,1
Vandetanib,3081361,MEGESTROL ACETATE,11683,BT549,0
Vandetanib,3081361,Zanosar,29327,BT549,0
Vandetanib,3081361,ADM hydrochloride,32874,BT549,0
Vandetanib,3081361,paclitaxel,36314,BT549,0
Vandetanib,3081361,Vepesid J,36462,BT549,0
Vandetanib,3081361,Carboplatinum,38904,BT549,1
Vandetanib,3081361,Co-V,40926,BT549,1
Vandetanib,3081361,IMIQUIMOD,57469,BT549,0
Vandetanib,3081361,EXEMESTANE,60198,BT549,0
Vandetanib,3081361,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
Vandetanib,3081361,23541-50-6,62770,BT549,0
Vandetanib,3081361,Zoledronic acid,68740,BT549,1
Vandetanib,3081361,Dexrazoxane,71384,BT549,1
Vandetanib,3081361,Bendamustine hydrochloride,77082,BT549,1
Vandetanib,3081361,7803-88-5,96312,BT549,0
Vandetanib,3081361,Fulvestrant,104741,BT549,1
Vandetanib,3081361,7-Ethyl-10-hydroxycamptothecin,104842,BT549,0
Vandetanib,3081361,5-Aminolevulinic acid hydrochloride,123608,BT549,0
Vandetanib,3081361,Gefitinib,123631,BT549,0
Vandetanib,3081361,methotrexate,126941,BT549,0
Vandetanib,3081361,Abiraterone,132971,BT549,1
Vandetanib,3081361,Pralatrexate,148121,BT549,1
Vandetanib,3081361,docetaxel,148124,BT549,0
Vandetanib,3081361,Perifosine,148177,ZR751,1
Vandetanib,3081361,Lonafarnib,148195,ZR751,0
Vandetanib,3081361,MITHRAMYCIN,163659,BT549,1
Vandetanib,3081361,Enzastaurin,176167,ZR751,0
Vandetanib,3081361,Erlotinib hydrochloride,176871,BT549,0
Vandetanib,3081361,Lapatinib,208908,BT549,0
Vandetanib,3081361,Sorafenib,216239,BT549,0
Vandetanib,3081361,Lenalidomide,216326,BT549,1
Vandetanib,3081361,Vinblastine sulfate,241902,BT549,0
Vandetanib,3081361,Vincristine sulfate,249332,BT549,0
Vandetanib,3081361,CHEMBL277800,354624,BT549,0
Vandetanib,3081361,122111-05-1,356653,BT549,0
Vandetanib,3081361,Bortezomib,387447,BT549,0
Vandetanib,3081361,158798-73-3,400633,BT549,1
Vandetanib,3081361,cis-Platin,441203,BT549,1
Vandetanib,3081361,Retinoic acid,444795,BT549,0
Vandetanib,3081361,4-Hydroxytamoxifen,449459,ZR751,0
Vandetanib,3081361,NSC-127716,451668,BT549,0
Vandetanib,3081361,teniposide,452548,BT549,0
Vandetanib,3081361,Antibiotic AD 32,454216,BT549,1
Vandetanib,3081361,actinomycin D,457193,BT549,1
Vandetanib,3081361,Nilotinib,644241,BT549,0
Vandetanib,3081361,6-Mercaptopurine,667490,BT549,0
Vandetanib,3081361,6-Thioguanine,2723601,BT549,0
Vandetanib,3081361,Tamoxifen citrate,2733525,BT549,1
Vandetanib,3081361,tamoxifen,2733526,ZR751,0
Vandetanib,3081361,Dasatinib,3062316,BT549,1
Vandetanib,3081361,Antibiotic AY 22989,5284616,BT549,0
Vandetanib,3081361,Sunitinib,5329102,BT549,1
Vandetanib,3081361,Romidepsin,5352062,BT549,0
Vandetanib,3081361,bleomycin,5360373,BT549,0
Vandetanib,3081361,"001, RAD",6442177,ZR751,0
Vandetanib,3081361,Ixabepilone,6445540,BT549,1
Vandetanib,3081361,Axitinib,6450551,BT549,1
Vandetanib,3081361,Temsirolimus,6918289,ZR751,0
Vandetanib,3081361,CABAZITAXEL,9854073,BT549,0
Vandetanib,3081361,Melphalan hydrochloride,9927978,BT549,0
Vandetanib,3081361,Regorafenib,11167602,ZR751,0
Vandetanib,3081361,781661-94-7,11178236,ZR751,0
Vandetanib,3081361,Tivantinib,11494412,ZR751,0
Vandetanib,3081361,Deforolimus,11520894,ZR751,0
Vandetanib,3081361,Pazopanib hydrochloride,11525740,BT549,1
Vandetanib,3081361,Carfilzomib,11556711,ZR751,0
Vandetanib,3081361,Idelalisib,11625818,ZR751,0
Vandetanib,3081361,Crizotinib,11626560,BT549,1
Vandetanib,3081361,RAF265,11656518,ZR751,1
Vandetanib,3081361,Trametinib,11707110,ZR751,0
Vandetanib,3081361,GDC-0879,11717001,ZR751,0
Vandetanib,3081361,Onalespib,11955716,ZR751,0
Vandetanib,3081361,803712-79-0,16681698,ZR751,0
Vandetanib,3081361,946128-88-7,16719221,ZR751,1
Vandetanib,3081361,Pevonedistat,16720766,ZR751,0
Vandetanib,3081361,PF-04217903,17754438,ZR751,0
Vandetanib,3081361,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,1
Vandetanib,3081361,Vismodegib,24776445,BT549,0
Vandetanib,3081361,MK-1775,24856436,ZR751,1
Vandetanib,3081361,MK-2206,24964624,ZR751,1
Vandetanib,3081361,Navitoclax,24978538,ZR751,0
Vandetanib,3081361,PF-04691502,25033539,ZR751,0
Vandetanib,3081361,Ruxolitinib,25126798,BT549,1
Vandetanib,3081361,Navelbine ditartrate (TN),25136944,BT549,0
Vandetanib,3081361,Vemurafenib,42611257,BT549,1
Vandetanib,3081361,1224844-38-5,45375953,ZR751,0
Vandetanib,3081361,XL765,49867926,ZR751,0
Vandetanib,3081361,RO4929097,49867930,ZR751,1
Vandetanib,3081361,Emcyt (Pharmacia),54611422,BT549,0
Vandetanib,3081361,HG-14-10-04,56655374,A549,0
Vandetanib,3081361,SCHEMBL20501483,135330301,ZR751,0
Vandetanib,3081361,dacarbazine,135398738,BT549,0
Vandetanib,3081361,allopurinol,135401907,BT549,0
Vandetanib,3081361,Pemetrexed,135410875,BT549,1
Antibiotic AY 22989,5284616,"Azacytidine, 5-",1805,BT549,0
Antibiotic AY 22989,5284616,amifostine,2141,BT549,1
Antibiotic AY 22989,5284616,anastrozole,2187,BT549,0
Antibiotic AY 22989,5284616,busulfan,2478,BT549,0
Antibiotic AY 22989,5284616,carmustine,2578,BT549,0
Antibiotic AY 22989,5284616,cyclophosphamide,2907,BT549,0
Antibiotic AY 22989,5284616,NSC256439,3685,BT549,1
Antibiotic AY 22989,5284616,ifosfamide,3690,BT549,0
Antibiotic AY 22989,5284616,methoxsalen,4114,BT549,0
Antibiotic AY 22989,5284616,mitotane,4211,BT549,0
Antibiotic AY 22989,5284616,pipobroman,4842,BT549,0
Antibiotic AY 22989,5284616,Vorinostat,5311,BT549,0
Antibiotic AY 22989,5284616,thalidomide,5426,BT549,0
Antibiotic AY 22989,5284616,mitomycin C,5746,BT549,1
Antibiotic AY 22989,5284616,Triethylenemelamine,5799,BT549,0
Antibiotic AY 22989,5284616,55-86-7,5935,BT549,0
Antibiotic AY 22989,5284616,Quinacrine hydrochloride,6239,BT549,1
Antibiotic AY 22989,5284616,Procarbazine hydrochloride,9703,BT549,0
Antibiotic AY 22989,5284616,Zanosar,29327,BT549,0
Antibiotic AY 22989,5284616,ADM hydrochloride,32874,BT549,0
Antibiotic AY 22989,5284616,paclitaxel,36314,BT549,0
Antibiotic AY 22989,5284616,Co-V,40926,BT549,0
Antibiotic AY 22989,5284616,IMIQUIMOD,57469,BT549,0
Antibiotic AY 22989,5284616,TOPOTECAN HYDROCHLORIDE,60699,BT549,1
Antibiotic AY 22989,5284616,Zoledronic acid,68740,BT549,0
Antibiotic AY 22989,5284616,Fulvestrant,104741,BT549,0
Antibiotic AY 22989,5284616,7-Ethyl-10-hydroxycamptothecin,104842,BT549,0
Antibiotic AY 22989,5284616,5-Aminolevulinic acid hydrochloride,123608,BT549,0
Antibiotic AY 22989,5284616,methotrexate,126941,BT549,0
Antibiotic AY 22989,5284616,Pralatrexate,148121,BT549,0
Antibiotic AY 22989,5284616,docetaxel,148124,BT549,1
Antibiotic AY 22989,5284616,Erlotinib hydrochloride,176871,BT549,1
Antibiotic AY 22989,5284616,Lapatinib,208908,BT549,1
Antibiotic AY 22989,5284616,Sorafenib,216239,BT549,1
Antibiotic AY 22989,5284616,Vinblastine sulfate,241902,BT549,0
Antibiotic AY 22989,5284616,Bortezomib,387447,BT549,0
Antibiotic AY 22989,5284616,cis-Platin,441203,BT549,0
Antibiotic AY 22989,5284616,NSC-127716,451668,BT549,1
Antibiotic AY 22989,5284616,Antibiotic AD 32,454216,BT549,0
Antibiotic AY 22989,5284616,Dasatinib,3062316,BT549,0
Antibiotic AY 22989,5284616,Sunitinib,5329102,BT549,0
Antibiotic AY 22989,5284616,Romidepsin,5352062,BT549,0
Antibiotic AY 22989,5284616,bleomycin,5360373,BT549,1
Antibiotic AY 22989,5284616,NSC733504,6442177,BT549,0
Antibiotic AY 22989,5284616,Ixabepilone,6445540,BT549,0
Antibiotic AY 22989,5284616,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,0
Antibiotic AY 22989,5284616,Emcyt (Pharmacia),54611422,BT549,1
Antibiotic AY 22989,5284616,allopurinol,135401907,BT549,0
Romidepsin,5352062,"Azacytidine, 5-",1805,BT549,0
Romidepsin,5352062,amifostine,2141,BT549,0
Romidepsin,5352062,anastrozole,2187,BT549,0
Romidepsin,5352062,busulfan,2478,BT549,0
Romidepsin,5352062,carmustine,2578,BT549,0
Romidepsin,5352062,cyclophosphamide,2907,BT549,0
Romidepsin,5352062,hydroxyurea,3657,BT549,0
Romidepsin,5352062,NSC256439,3685,BT549,0
Romidepsin,5352062,ifosfamide,3690,BT549,0
Romidepsin,5352062,methoxsalen,4114,BT549,0
Romidepsin,5352062,mitotane,4211,BT549,0
Romidepsin,5352062,pipobroman,4842,BT549,0
Romidepsin,5352062,Vorinostat,5311,BT549,0
Romidepsin,5352062,thalidomide,5426,BT549,0
Romidepsin,5352062,mitomycin C,5746,BT549,1
Romidepsin,5352062,Triethylenemelamine,5799,BT549,1
Romidepsin,5352062,55-86-7,5935,BT549,0
Romidepsin,5352062,Quinacrine hydrochloride,6239,BT549,0
Romidepsin,5352062,Procarbazine hydrochloride,9703,BT549,0
Romidepsin,5352062,Zanosar,29327,BT549,0
Romidepsin,5352062,ADM hydrochloride,32874,BT549,0
Romidepsin,5352062,Co-V,40926,BT549,0
Romidepsin,5352062,IMIQUIMOD,57469,BT549,0
Romidepsin,5352062,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
Romidepsin,5352062,Zoledronic acid,68740,BT549,0
Romidepsin,5352062,Bendamustine hydrochloride,77082,BT549,0
Romidepsin,5352062,Fulvestrant,104741,BT549,0
Romidepsin,5352062,7-Ethyl-10-hydroxycamptothecin,104842,BT549,0
Romidepsin,5352062,5-Aminolevulinic acid hydrochloride,123608,BT549,0
Romidepsin,5352062,methotrexate,126941,BT549,0
Romidepsin,5352062,Pralatrexate,148121,BT549,0
Romidepsin,5352062,MITHRAMYCIN,163659,BT549,0
Romidepsin,5352062,Erlotinib hydrochloride,176871,BT549,0
Romidepsin,5352062,Lapatinib,208908,BT549,0
Romidepsin,5352062,Sorafenib,216239,BT549,0
Romidepsin,5352062,Vinblastine sulfate,241902,BT549,0
Romidepsin,5352062,Bortezomib,387447,BT549,0
Romidepsin,5352062,cis-Platin,441203,BT549,0
Romidepsin,5352062,NSC-127716,451668,BT549,0
Romidepsin,5352062,Antibiotic AD 32,454216,BT549,0
Romidepsin,5352062,6-Mercaptopurine,667490,BT549,0
Romidepsin,5352062,Dasatinib,3062316,BT549,0
Romidepsin,5352062,Sunitinib,5329102,BT549,0
Romidepsin,5352062,bleomycin,5360373,BT549,1
Romidepsin,5352062,NSC733504,6442177,BT549,0
Romidepsin,5352062,Ixabepilone,6445540,BT549,1
Romidepsin,5352062,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,0
Romidepsin,5352062,Emcyt (Pharmacia),54611422,BT549,0
Romidepsin,5352062,allopurinol,135401907,BT549,0
bleomycin,5360373,amifostine,2141,BT549,0
bleomycin,5360373,anastrozole,2187,BT549,1
bleomycin,5360373,busulfan,2478,BT549,0
bleomycin,5360373,carmustine,2578,BT549,0
bleomycin,5360373,cyclophosphamide,2907,BT549,0
bleomycin,5360373,NSC256439,3685,BT549,0
bleomycin,5360373,ifosfamide,3690,BT549,0
bleomycin,5360373,methoxsalen,4114,BT549,0
bleomycin,5360373,mitotane,4211,BT549,0
bleomycin,5360373,pipobroman,4842,BT549,0
bleomycin,5360373,thalidomide,5426,BT549,0
bleomycin,5360373,mitomycin C,5746,BT549,1
bleomycin,5360373,55-86-7,5935,BT549,1
bleomycin,5360373,Quinacrine hydrochloride,6239,BT549,0
bleomycin,5360373,Procarbazine hydrochloride,9703,BT549,0
bleomycin,5360373,Zanosar,29327,BT549,0
bleomycin,5360373,ADM hydrochloride,32874,BT549,0
bleomycin,5360373,Co-V,40926,BT549,0
bleomycin,5360373,IMIQUIMOD,57469,BT549,0
bleomycin,5360373,TOPOTECAN HYDROCHLORIDE,60699,BT549,1
bleomycin,5360373,Bendamustine hydrochloride,77082,BT549,0
bleomycin,5360373,Fulvestrant,104741,BT549,0
bleomycin,5360373,5-Aminolevulinic acid hydrochloride,123608,BT549,0
bleomycin,5360373,methotrexate,126941,BT549,0
bleomycin,5360373,Pralatrexate,148121,BT549,0
bleomycin,5360373,Erlotinib hydrochloride,176871,BT549,0
bleomycin,5360373,Sorafenib,216239,BT549,0
bleomycin,5360373,Vinblastine sulfate,241902,BT549,0
bleomycin,5360373,Bortezomib,387447,BT549,1
bleomycin,5360373,cis-Platin,441203,BT549,1
